BuildingIndex,Year,Month,Day,Hour,Quarter,P1(Humidity),P2(WindSpeed),P3(Temp),P4(CloudCover),P5(Rain),P6(SolarIrradiation),Generation
1,2019,2,15,10,1,64,2.5,4.4,4,0,0.72,3.2
1,2019,2,15,10,2,64,2.5,4.4,4,0,0.72,4
1,2019,2,15,10,3,64,2.5,4.4,4,0,0.72,5.2
1,2019,2,15,11,0,64,2.5,4.4,4,0,0.72,6
1,2019,2,15,11,1,56,2.8,6.1,3,0,1.53,8.4
1,2019,2,15,11,2,56,2.8,6.1,3,0,1.53,11.6
1,2019,2,15,11,3,56,2.8,6.1,3,0,1.53,10.8
1,2019,2,15,12,0,56,2.8,6.1,3,0,1.53,12
1,2019,2,15,12,1,45,3.3,7.6,3,0,1.97,10.4
1,2019,2,15,12,2,45,3.3,7.6,3,0,1.97,16
1,2019,2,15,12,3,45,3.3,7.6,3,0,1.97,13.6
1,2019,2,15,13,0,45,3.3,7.6,3,0,1.97,15.2
1,2019,2,15,13,1,25,3.5,9.7,3,0,2.23,15.6
1,2019,2,15,13,2,25,3.5,9.7,3,0,2.23,14
1,2019,2,15,13,3,25,3.5,9.7,3,0,2.23,14
1,2019,2,15,14,0,25,3.5,9.7,3,0,2.23,14
1,2019,2,15,14,1,24,4,8.8,3,0,1.83,13.2
1,2019,2,15,14,2,24,4,8.8,3,0,1.83,11.6
1,2019,2,15,14,3,24,4,8.8,3,0,1.83,9.2
1,2019,2,15,15,0,24,4,8.8,3,0,1.83,9.2
1,2019,2,15,15,1,26,3.9,8,3,0,1,6.4
1,2019,2,15,15,2,26,3.9,8,3,0,1,4
1,2019,2,15,15,3,26,3.9,8,3,0,1,4.4
1,2019,2,15,16,0,26,3.9,8,3,0,1,3.2
1,2019,2,15,16,1,30,3.7,7,3,0,0.49,2.8
1,2019,2,15,16,2,30,3.7,7,3,0,0.49,2.8
1,2019,2,15,16,3,30,3.7,7,3,0,0.49,2.4
1,2019,2,15,17,0,30,3.7,7,3,0,0.49,1.2
1,2019,2,15,17,1,31,2.5,6.4,2,0,0.15,1.2
1,2019,2,15,17,2,31,2.5,6.4,2,0,0.15,0.8
1,2019,2,15,17,3,31,2.5,6.4,2,0,0.15,0
1,2019,2,15,18,0,31,2.5,6.4,2,0,0.15,0
1,2019,2,15,18,1,40,4,4.5,2,0,0,0
1,2019,2,15,18,2,40,4,4.5,2,0,0,0
1,2019,2,15,18,3,40,4,4.5,2,0,0,0
1,2019,2,15,19,0,40,4,4.5,2,0,0,0
1,2019,2,15,19,1,43,3.9,3.7,3,0,0,0
1,2019,2,15,19,2,43,3.9,3.7,3,0,0,0
1,2019,2,15,19,3,43,3.9,3.7,3,0,0,0
1,2019,2,15,20,0,43,3.9,3.7,3,0,0,0
1,2019,2,15,20,1,46,3.1,4.2,4,0,0,0
1,2019,2,15,20,2,46,3.1,4.2,4,0,0,0
1,2019,2,15,20,3,46,3.1,4.2,4,0,0,0
1,2019,2,15,21,0,46,3.1,4.2,4,0,0,0
1,2019,2,15,21,1,49,4,4.2,4,0,0,0
1,2019,2,15,21,2,49,4,4.2,4,0,0,0
1,2019,2,15,21,3,49,4,4.2,4,0,0,0
1,2019,2,15,22,0,49,4,4.2,4,0,0,0
1,2019,2,15,22,1,52,3.3,3.8,4,0,0,0
1,2019,2,15,22,2,52,3.3,3.8,4,0,0,0
1,2019,2,15,22,3,52,3.3,3.8,4,0,0,0
1,2019,2,15,23,0,52,3.3,3.8,4,0,0,0
1,2019,2,15,23,1,52,3.3,3.8,4,0,0,0
1,2019,2,15,23,2,52,3.3,3.8,4,0,0,0
1,2019,2,15,23,3,52,3.3,3.8,4,0,0,0
1,2019,2,16,0,0,52,3.3,3.8,4,0,0,0
1,2019,2,16,0,1,50,2.9,2.6,3,0,0,0
1,2019,2,16,0,2,50,2.9,2.6,3,0,0,0
1,2019,2,16,0,3,50,2.9,2.6,3,0,0,0
1,2019,2,16,1,0,50,2.9,2.6,3,0,0,0
1,2019,2,16,1,1,54,2.8,2.2,4,0,0,0
1,2019,2,16,1,2,54,2.8,2.2,4,0,0,0
1,2019,2,16,1,3,54,2.8,2.2,4,0,0,0
1,2019,2,16,2,0,54,2.8,2.2,4,0,0,0
1,2019,2,16,2,1,52,3.3,1.8,3,0,0,0
1,2019,2,16,2,2,52,3.3,1.8,3,0,0,0
1,2019,2,16,2,3,52,3.3,1.8,3,0,0,0
1,2019,2,16,3,0,52,3.3,1.8,3,0,0,0
1,2019,2,16,3,1,45,4.7,1.4,3,0,0,0
1,2019,2,16,3,2,45,4.7,1.4,3,0,0,0
1,2019,2,16,3,3,45,4.7,1.4,3,0,0,0
1,2019,2,16,4,0,45,4.7,1.4,3,0,0,0
1,2019,2,16,4,1,51,3.6,1.1,4,0,0,0
1,2019,2,16,4,2,51,3.6,1.1,4,0,0,0
1,2019,2,16,4,3,51,3.6,1.1,4,0,0,0
1,2019,2,16,5,0,51,3.6,1.1,4,0,0,0
1,2019,2,16,5,1,51,3.5,0.7,4,0,0,0
1,2019,2,16,5,2,51,3.5,0.7,4,0,0,0
1,2019,2,16,5,3,51,3.5,0.7,4,0,0,0
1,2019,2,16,6,0,51,3.5,0.7,4,0,0,0
1,2019,2,16,6,1,50,3.8,0.4,4,0,0,0
1,2019,2,16,6,2,50,3.8,0.4,4,0,0,0
1,2019,2,16,6,3,50,3.8,0.4,4,0,0,0
1,2019,2,16,7,0,50,3.8,0.4,4,0,0,0
1,2019,2,16,7,1,49,2.9,0.3,3,0,0.07,0
1,2019,2,16,7,2,49,2.9,0.3,3,0,0.07,0.4
1,2019,2,16,7,3,49,2.9,0.3,3,0,0.07,0.8
1,2019,2,16,8,0,49,2.9,0.3,3,0,0.07,1.6
1,2019,2,16,8,1,60,3.1,0.3,2,0,0.54,2.4
1,2019,2,16,8,2,60,3.1,0.3,2,0,0.54,2.8
1,2019,2,16,8,3,60,3.1,0.3,2,0,0.54,5.2
1,2019,2,16,9,0,60,3.1,0.3,2,0,0.54,5.6
1,2019,2,16,9,1,58,4,-0.1,2,0,0.64,3.2
1,2019,2,16,9,2,58,4,-0.1,2,0,0.64,2
1,2019,2,16,9,3,58,4,-0.1,2,0,0.64,5.6
1,2019,2,16,10,0,58,4,-0.1,2,0,0.64,7.6
1,2019,2,16,10,1,53,4.3,0.9,3,0,1.55,12.8
1,2019,2,16,10,2,53,4.3,0.9,3,0,1.55,8
1,2019,2,16,10,3,53,4.3,0.9,3,0,1.55,8.8
1,2019,2,16,11,0,53,4.3,0.9,3,0,1.55,8.8
1,2019,2,16,11,1,45,3.8,1.6,3,0,1.51,4
1,2019,2,16,11,2,45,3.8,1.6,3,0,1.51,12.4
1,2019,2,16,11,3,45,3.8,1.6,3,0,1.51,14
1,2019,2,16,12,0,45,3.8,1.6,3,0,1.51,5.2
1,2019,2,16,12,1,40,3.6,3.1,3,0,1.92,11.6
1,2019,2,16,12,2,40,3.6,3.1,3,0,1.92,14.8
1,2019,2,16,12,3,40,3.6,3.1,3,0,1.92,16
1,2019,2,16,13,0,40,3.6,3.1,3,0,1.92,14.8
1,2019,2,16,13,1,37,5.7,2.4,2,0,2.47,16.4
1,2019,2,16,13,2,37,5.7,2.4,2,0,2.47,15.6
1,2019,2,16,13,3,37,5.7,2.4,2,0,2.47,15.6
1,2019,2,16,14,0,37,5.7,2.4,2,0,2.47,14.4
1,2019,2,16,14,1,35,4.6,2.9,1,0,2.02,14
1,2019,2,16,14,2,35,4.6,2.9,1,0,2.02,13.2
1,2019,2,16,14,3,35,4.6,2.9,1,0,2.02,12.4
1,2019,2,16,15,0,35,4.6,2.9,1,0,2.02,12
1,2019,2,16,15,1,34,4.9,3.3,1,0,1.49,10.4
1,2019,2,16,15,2,34,4.9,3.3,1,0,1.49,10
1,2019,2,16,15,3,34,4.9,3.3,1,0,1.49,8.8
1,2019,2,16,16,0,34,4.9,3.3,1,0,1.49,7.6
1,2019,2,16,16,1,34,4.4,2.2,1,0,0.84,6
1,2019,2,16,16,2,34,4.4,2.2,1,0,0.84,4.8
1,2019,2,16,16,3,34,4.4,2.2,1,0,0.84,4
1,2019,2,16,17,0,34,4.4,2.2,1,0,0.84,2.4
1,2019,2,16,17,1,36,3.1,1.7,2,0,0.18,0.8
1,2019,2,16,17,2,36,3.1,1.7,2,0,0.18,0.8
1,2019,2,16,17,3,36,3.1,1.7,2,0,0.18,0
1,2019,2,16,18,0,36,3.1,1.7,2,0,0.18,0
1,2019,2,16,18,1,38,3.8,1.2,1,0,0,0
1,2019,2,16,18,2,38,3.8,1.2,1,0,0,0
1,2019,2,16,18,3,38,3.8,1.2,1,0,0,0
1,2019,2,16,19,0,38,3.8,1.2,1,0,0,0
1,2019,2,16,19,1,40,3.7,0.5,2,0,0,0
1,2019,2,16,19,2,40,3.7,0.5,2,0,0,0
1,2019,2,16,19,3,40,3.7,0.5,2,0,0,0
1,2019,2,16,20,0,40,3.7,0.5,2,0,0,0
1,2019,2,16,20,1,42,2.9,0.1,3,0,0,0
1,2019,2,16,20,2,42,2.9,0.1,3,0,0,0
1,2019,2,16,20,3,42,2.9,0.1,3,0,0,0
1,2019,2,16,21,0,42,2.9,0.1,3,0,0,0
1,2019,2,16,21,1,42,2.3,-0.4,3,0,0,0
1,2019,2,16,21,2,42,2.3,-0.4,3,0,0,0
1,2019,2,16,21,3,42,2.3,-0.4,3,0,0,0
1,2019,2,16,22,0,42,2.3,-0.4,3,0,0,0
1,2019,2,16,22,1,43,2.3,-0.7,3,0,0,0
1,2019,2,16,22,2,43,2.3,-0.7,3,0,0,0
1,2019,2,16,22,3,43,2.3,-0.7,3,0,0,0
1,2019,2,16,23,0,43,2.3,-0.7,3,0,0,0
1,2019,2,16,23,1,43,2.3,-0.7,3,0,0,0
1,2019,2,16,23,2,43,2.3,-0.7,3,0,0,0
1,2019,2,16,23,3,43,2.3,-0.7,3,0,0,0
1,2019,2,17,0,0,43,2.3,-0.7,3,0,0,0
1,2019,2,17,0,1,49,2.2,-1.7,4,0,0,0
1,2019,2,17,0,2,49,2.2,-1.7,4,0,0,0
1,2019,2,17,0,3,49,2.2,-1.7,4,0,0,0
1,2019,2,17,1,0,49,2.2,-1.7,4,0,0,0
1,2019,2,17,1,1,50,2.8,-2,4,0,0,0
1,2019,2,17,1,2,50,2.8,-2,4,0,0,0
1,2019,2,17,1,3,50,2.8,-2,4,0,0,0
1,2019,2,17,2,0,50,2.8,-2,4,0,0,0
1,2019,2,17,2,1,50,2.4,-2.3,2,0,0,0
1,2019,2,17,2,2,50,2.4,-2.3,2,0,0,0
1,2019,2,17,2,3,50,2.4,-2.3,2,0,0,0
1,2019,2,17,3,0,50,2.4,-2.3,2,0,0,0
1,2019,2,17,3,1,53,2.7,-2.8,2,0,0,0
1,2019,2,17,3,2,53,2.7,-2.8,2,0,0,0
1,2019,2,17,3,3,53,2.7,-2.8,2,0,0,0
1,2019,2,17,4,0,53,2.7,-2.8,2,0,0,0
1,2019,2,17,4,1,54,2.6,-2.9,2,0,0,0
1,2019,2,17,4,2,54,2.6,-2.9,2,0,0,0
1,2019,2,17,4,3,54,2.6,-2.9,2,0,0,0
1,2019,2,17,5,0,54,2.6,-2.9,2,0,0,0
1,2019,2,17,5,1,54,2.8,-2.8,2,0,0,0
1,2019,2,17,5,2,54,2.8,-2.8,2,0,0,0
1,2019,2,17,5,3,54,2.8,-2.8,2,0,0,0
1,2019,2,17,6,0,54,2.8,-2.8,2,0,0,0
1,2019,2,17,6,1,50,3.1,-3,1,0,0,0
1,2019,2,17,6,2,50,3.1,-3,1,0,0,0
1,2019,2,17,6,3,50,3.1,-3,1,0,0,0
1,2019,2,17,7,0,50,3.1,-3,1,0,0,0
1,2019,2,17,7,1,48,3.9,-2.7,2,0,0.11,0
1,2019,2,17,7,2,48,3.9,-2.7,2,0,0.11,0.4
1,2019,2,17,7,3,48,3.9,-2.7,2,0,0.11,0.8
1,2019,2,17,8,0,48,3.9,-2.7,2,0,0.11,2.4
1,2019,2,17,8,1,40,3.6,-1.7,1,0,0.73,4
1,2019,2,17,8,2,40,3.6,-1.7,1,0,0.73,5.6
1,2019,2,17,8,3,40,3.6,-1.7,1,0,0.73,6.8
1,2019,2,17,9,0,40,3.6,-1.7,1,0,0.73,8
1,2019,2,17,9,1,34,3.6,-0.4,1,0,1.48,9.2
1,2019,2,17,9,2,34,3.6,-0.4,1,0,1.48,10.4
1,2019,2,17,9,3,34,3.6,-0.4,1,0,1.48,11.6
1,2019,2,17,10,0,34,3.6,-0.4,1,0,1.48,12.8
1,2019,2,17,10,1,30,3.9,1.4,1,0,2.04,13.6
1,2019,2,17,10,2,30,3.9,1.4,1,0,2.04,14.4
1,2019,2,17,10,3,30,3.9,1.4,1,0,2.04,15.2
1,2019,2,17,11,0,30,3.9,1.4,1,0,2.04,15.6
1,2019,2,17,11,1,26,3.2,2.9,1,0,2.43,16
1,2019,2,17,11,2,26,3.2,2.9,1,0,2.43,16.8
1,2019,2,17,11,3,26,3.2,2.9,1,0,2.43,16.8
1,2019,2,17,12,0,26,3.2,2.9,1,0,2.43,17.2
1,2019,2,17,12,1,20,4,4.8,1,0,2.58,17.6
1,2019,2,17,12,2,20,4,4.8,1,0,2.58,17.6
1,2019,2,17,12,3,20,4,4.8,1,0,2.58,17.6
1,2019,2,17,13,0,20,4,4.8,1,0,2.58,18
1,2019,2,17,13,1,18,4.6,6,1,0,2.52,17.6
1,2019,2,17,13,2,18,4.6,6,1,0,2.52,17.2
1,2019,2,17,13,3,18,4.6,6,1,0,2.52,16.8
1,2019,2,17,14,0,18,4.6,6,1,0,2.52,16.4
1,2019,2,17,14,1,15,5,6.6,1,0,2.2,15.6
1,2019,2,17,14,2,15,5,6.6,1,0,2.2,14.8
1,2019,2,17,14,3,15,5,6.6,1,0,2.2,14
1,2019,2,17,15,0,15,5,6.6,1,0,2.2,13.2
1,2019,2,17,15,1,15,4.1,7.1,1,0,1.67,12.4
1,2019,2,17,15,2,15,4.1,7.1,1,0,1.67,11.6
1,2019,2,17,15,3,15,4.1,7.1,1,0,1.67,10
1,2019,2,17,16,0,15,4.1,7.1,1,0,1.67,9.2
1,2019,2,17,16,1,15,3.7,6.7,1,0,0.98,7.6
1,2019,2,17,16,2,15,3.7,6.7,1,0,0.98,6
1,2019,2,17,16,3,15,3.7,6.7,1,0,0.98,4.8
1,2019,2,17,17,0,15,3.7,6.7,1,0,0.98,3.6
1,2019,2,17,17,1,18,4,5.9,1,0,0.26,2.4
1,2019,2,17,17,2,18,4,5.9,1,0,0.26,1.2
1,2019,2,17,17,3,18,4,5.9,1,0,0.26,0.4
1,2019,2,17,18,0,18,4,5.9,1,0,0.26,0
1,2019,2,17,18,1,20,3.9,4.9,1,0,0,0
1,2019,2,17,18,2,20,3.9,4.9,1,0,0,0
1,2019,2,17,18,3,20,3.9,4.9,1,0,0,0
1,2019,2,17,19,0,20,3.9,4.9,1,0,0,0
1,2019,2,17,19,1,22,3,4.2,2,0,0,0
1,2019,2,17,19,2,22,3,4.2,2,0,0,0
1,2019,2,17,19,3,22,3,4.2,2,0,0,0
1,2019,2,17,20,0,22,3,4.2,2,0,0,0
1,2019,2,17,20,1,22,3.6,3.7,1,0,0,0
1,2019,2,17,20,2,22,3.6,3.7,1,0,0,0
1,2019,2,17,20,3,22,3.6,3.7,1,0,0,0
1,2019,2,17,21,0,22,3.6,3.7,1,0,0,0
1,2019,2,17,21,1,23,2.9,3.1,1,0,0,0
1,2019,2,17,21,2,23,2.9,3.1,1,0,0,0
1,2019,2,17,21,3,23,2.9,3.1,1,0,0,0
1,2019,2,17,22,0,23,2.9,3.1,1,0,0,0
1,2019,2,17,22,1,31,2,1.3,3,0,0,0
1,2019,2,17,22,2,31,2,1.3,3,0,0,0
1,2019,2,17,22,3,31,2,1.3,3,0,0,0
1,2019,2,17,23,0,31,2,1.3,3,0,0,0
1,2019,2,17,23,1,31,2,1.3,3,0,0,0
1,2019,2,17,23,2,31,2,1.3,3,0,0,0
1,2019,2,17,23,3,31,2,1.3,3,0,0,0
